V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0.914773271,-0.587085616,1.498009686,-0.645806382,-1.37830797,0.985935292,-0.72964217,-1.997439085,0.913793954,-1.216183325,0.914773271,-0.587085616,1.498009686,-0.645806382,-1.37830797,0.985935292,-0.72964217,-1.997439085,0.913793954,-1.216183325
-0.574394552,0.000764186,-0.229254725,-0.15252556,-0.378084286,0.884637769,-0.013960339,-0.34691336,0.416442024,-1.169570381,-0.574394552,0.000764186,-0.229254725,-0.15252556,-0.378084286,0.884637769,-0.013960339,-0.34691336,0.416442024,-1.169570381
1.626881214,2.214465319,-0.692465145,0.856214879,2.054107073,-0.904861864,0.787606044,-0.964888833,-0.122236481,0.025749073,1.626881214,2.214465319,-0.692465145,0.856214879,2.054107073,-0.904861864,0.787606044,-0.964888833,-0.122236481,0.025749073
-0.380956739,0.969434396,-1.366623297,0.137003754,0.138225403,-2.003824351,-0.594477483,0.269592443,-0.868707351,1.001570061,-0.380956739,0.969434396,-1.366623297,0.137003754,0.138225403,-2.003824351,-0.594477483,0.269592443,-0.868707351,1.001570061
-0.105784168,0.768007714,2.126051854,-1.940705454,-0.719146278,-1.178474437,0.456318829,0.018188891,1.978567944,1.417468325,-0.105784168,0.768007714,2.126051854,-1.940705454,-0.719146278,-1.178474437,0.456318829,0.018188891,1.978567944,1.417468325
1.404050268,-1.108327912,0.114629725,-0.535887467,0.888692441,-0.494871119,1.744184094,1.055591864,0.154337035,-1.107705756,1.404050268,-1.108327912,0.114629725,-0.535887467,0.888692441,-0.494871119,1.744184094,1.055591864,0.154337035,-1.107705756
1.294083906,-0.78623592,-0.593948909,0.713595098,0.491372928,-0.003242932,-1.342510681,0.991049482,-0.343966999,0.104173314,1.294083906,-0.78623592,-0.593948909,0.713595098,0.491372928,-0.003242932,-1.342510681,0.991049482,-0.343966999,0.104173314
-1.089991872,2.28411648,1.078067338,1.86014832,-0.080350069,1.503405827,0.724209167,0.71267006,1.770409941,0.13018964,-1.089991872,2.28411648,1.078067338,1.86014832,-0.080350069,1.503405827,0.724209167,0.71267006,1.770409941,0.13018964
-0.873071,-1.093300764,-1.099585833,-1.114826145,-0.227631251,0.634769335,-0.072226793,1.795644723,1.686404175,-0.110472152,-0.873071,-1.093300764,-1.099585833,-1.114826145,-0.227631251,0.634769335,-0.072226793,1.795644723,1.686404175,-0.110472152
-1.358079059,0.214479375,0.726564198,-0.228621036,-0.145485583,0.685444669,-1.001183376,-1.081686746,-0.66611391,-1.240008774,-1.358079059,0.214479375,0.726564198,-0.228621036,-0.145485583,0.685444669,-1.001183376,-1.081686746,-0.66611391,-1.240008774
0.181847193,0.89257106,1.440870302,-0.08158988,-0.071420026,0.8104783,0.263312888,-0.492533775,-0.002593993,0.625270307,0.181847193,0.89257106,1.440870302,-0.08158988,-0.071420026,0.8104783,0.263312888,-0.492533775,-0.002593993,0.625270307
0.164840868,1.018757972,-0.21017016,-0.732566487,0.619530245,-0.130425767,-0.049467364,0.964597393,-0.286000279,-1.912993613,0.164840868,1.018757972,-0.21017016,-0.732566487,0.619530245,-0.130425767,-0.049467364,0.964597393,-0.286000279,-1.912993613
0.364114687,1.089112011,1.451280944,-1.382632823,0.127656676,-1.074083167,-1.023763155,-0.583063862,0.956645018,0.688532605,0.364114687,1.089112011,1.451280944,-1.382632823,0.127656676,-1.074083167,-1.023763155,-0.583063862,0.956645018,0.688532605
0.552157714,-0.16312899,0.641551431,1.8387966,-0.627376646,-0.897543255,0.019875784,-1.24924051,-0.313052552,-1.579360827,0.552157714,-0.16312899,0.641551431,1.8387966,-0.627376646,-0.897543255,0.019875784,-1.24924051,-0.313052552,-1.579360827
-0.601892846,-0.820986697,-0.678807619,1.478334459,0.834371494,-1.357230632,0.584447831,0.350002521,0.272647072,-0.337862056,-0.601892846,-0.820986697,-0.678807619,1.478334459,0.834371494,-1.357230632,0.584447831,0.350002521,0.272647072,-0.337862056
-0.993698591,-0.307257233,0.574312736,-1.406786717,-0.698403948,-1.292697806,-0.197527824,0.814441709,0.041452123,-0.147132149,-0.993698591,-0.307257233,0.574312736,-1.406786717,-0.698403948,-1.292697806,-0.197527824,0.814441709,0.041452123,-0.147132149
1.026785056,-0.902098009,-0.704514526,-1.883972132,1.309240482,-1.517207306,1.797493547,-0.516666127,-0.004881852,-0.673635434,1.026785056,-0.902098009,-0.704514526,-1.883972132,1.309240482,-1.517207306,1.797493547,-0.516666127,-0.004881852,-0.673635434
0.751061303,0.627068743,-0.533984057,-0.277366228,-0.980177627,0.859176031,1.56281343,-2.692264403,-0.976219229,-0.568627776,0.751061303,0.627068743,-0.533984057,-0.277366228,-0.980177627,0.859176031,1.56281343,-2.692264403,-0.976219229,-0.568627776
-1.509166537,1.120355028,0.774384607,0.430427805,0.747985103,-1.214617534,-0.751262465,-1.096954641,0.144050084,0.470856492,-1.509166537,1.120355028,0.774384607,0.430427805,0.747985103,-1.214617534,-0.751262465,-1.096954641,0.144050084,0.470856492
-0.095147451,2.127213552,-0.475621395,-0.128786668,1.257796621,0.619055381,1.378410827,-1.255475075,0.456619219,1.301336719,-0.095147451,2.127213552,-0.475621395,-0.128786668,1.257796621,0.619055381,1.378410827,-1.255475075,0.456619219,1.301336719
-0.895947823,0.366114383,-0.024427379,1.129264595,1.222183352,2.345379931,1.261468477,-0.637210778,0.037749934,0.036709129,-0.895947823,0.366114383,-0.024427379,1.129264595,1.222183352,2.345379931,1.261468477,-0.637210778,0.037749934,0.036709129
-2.070751071,-0.874781377,1.019008096,-0.246528493,-0.112160843,-0.198027912,-0.64740703,-0.390916152,-0.370973645,-0.59489482,-2.070751071,-0.874781377,1.019008096,-0.246528493,-0.112160843,-0.198027912,-0.64740703,-0.390916152,-0.370973645,-0.59489482
0.150120131,1.024474863,-1.205580396,-1.165547816,0.692200143,-0.184007671,1.56889018,0.994421972,0.56514853,-0.665288295,0.150120131,1.024474863,-1.205580396,-1.165547816,0.692200143,-0.184007671,1.56889018,0.994421972,0.56514853,-0.665288295
-0.079211709,0.904758894,1.595293867,1.519882293,-2.1376415,0.838737528,1.665757904,-1.423019663,0.121622643,0.716171021,-0.079211709,0.904758894,1.595293867,1.519882293,-2.1376415,0.838737528,1.665757904,-1.423019663,0.121622643,0.716171021
-0.097369268,-0.238248696,2.04195546,-0.234026744,0.444235984,-0.014507546,0.626183108,-0.611009338,0.832894636,-0.463724145,-0.097369268,-0.238248696,2.04195546,-0.234026744,0.444235984,-0.014507546,0.626183108,-0.611009338,0.832894636,-0.463724145
0.216152542,-1.557854904,0.61448125,-0.283973587,-0.109286874,-0.763833232,0.892124362,-0.738816744,-1.023809939,-1.547440294,0.216152542,-1.557854904,0.61448125,-0.283973587,-0.109286874,-0.763833232,0.892124362,-0.738816744,-1.023809939,-1.547440294
0.882465164,0.761309895,0.421931174,-0.263158284,0.599824656,-1.419538342,-1.012615096,1.429071641,1.947171223,0.043929124,0.882465164,0.761309895,0.421931174,-0.263158284,0.599824656,-1.419538342,-1.012615096,1.429071641,1.947171223,0.043929124
0.205597504,1.129144396,-0.496421668,0.056004304,0.108759074,0.093311869,1.864118138,-1.491584696,-1.044154082,0.910228113,0.205597504,1.129144396,-0.496421668,0.056004304,0.108759074,0.093311869,1.864118138,-1.491584696,-1.044154082,0.910228113
-0.616435843,-0.295107831,0.490961413,-2.31866189,1.294796899,-0.427150503,-0.593663191,-1.545728409,-0.491334929,0.46140541,-0.616435843,-0.295107831,0.490961413,-2.31866189,1.294796899,-0.427150503,-0.593663191,-1.545728409,-0.491334929,0.46140541
-0.734799252,0.536242818,-0.50198217,0.683297132,-0.170650756,0.392367468,-0.360558619,1.039556251,0.750693303,1.709690048,-0.734799252,0.536242818,-0.50198217,0.683297132,-0.170650756,0.392367468,-0.360558619,1.039556251,0.750693303,1.709690048
-0.131802793,-0.275890475,0.288169818,0.721231899,0.733739519,0.282013838,0.511570775,0.034147361,0.389697614,2.46837769,-0.131802793,-0.275890475,0.288169818,0.721231899,0.733739519,0.282013838,0.511570775,0.034147361,0.389697614,2.46837769
0.310016987,0.682315245,-0.686626008,0.629245191,-0.105956082,1.298028396,0.103141818,-0.582492453,-1.486406176,0.624965396,0.310016987,0.682315245,-0.686626008,0.629245191,-0.105956082,1.298028396,0.103141818,-0.582492453,-1.486406176,0.624965396
-1.039680353,-0.117290715,0.788403786,-0.41112562,0.655762572,0.600218839,1.683084082,-0.721367744,-0.631021883,-0.178922411,-1.039680353,-0.117290715,0.788403786,-0.41112562,0.655762572,0.600218839,1.683084082,-0.721367744,-0.631021883,-0.178922411
-0.184308869,-0.344675864,0.691368841,0.099308427,-1.231266093,1.136411292,-0.734866706,-2.584895514,0.727124612,1.269887611,-0.184308869,-0.344675864,0.691368841,0.099308427,-1.231266093,1.136411292,-0.734866706,-2.584895514,0.727124612,1.269887611
0.96726726,0.111620498,1.242999008,-1.434912672,0.606569514,0.069674413,-0.537756988,0.271229173,2.149449998,0.746612802,0.96726726,0.111620498,1.242999008,-1.434912672,0.606569514,0.069674413,-0.537756988,0.271229173,2.149449998,0.746612802
-0.108280091,-0.283405315,1.982209712,0.359780354,-0.389590456,0.815918701,0.263265192,-0.141992951,1.712917458,2.120114656,-0.108280091,-0.283405315,1.982209712,0.359780354,-0.389590456,0.815918701,0.263265192,-0.141992951,1.712917458,2.120114656
-0.698420668,-0.591017164,-0.646441835,-0.817055357,0.39481502,-0.247314784,0.563587078,1.103917312,1.954157995,0.346639843,-0.698420668,-0.591017164,-0.646441835,-0.817055357,0.39481502,-0.247314784,0.563587078,1.103917312,1.954157995,0.346639843
-0.275945168,-0.315936931,0.966189292,1.316892925,-0.875318549,-0.153636907,2.928900738,-0.476095659,1.141655266,-0.164468216,-0.275945168,-0.315936931,0.966189292,1.316892925,-0.875318549,-0.153636907,2.928900738,-0.476095659,1.141655266,-0.164468216
1.114648545,-0.008152152,-1.427267447,-0.925823568,0.541640912,0.074680942,-1.300026681,1.009049507,0.485864527,0.842020047,1.114648545,-0.008152152,-1.427267447,-0.925823568,0.541640912,0.074680942,-1.300026681,1.009049507,0.485864527,0.842020047
0.550043961,0.207495141,-0.457483759,-2.059085383,2.991525327,-1.110263617,1.116748688,0.252455785,-0.278109908,0.221226598,0.550043961,0.207495141,-0.457483759,-2.059085383,2.991525327,-1.110263617,1.116748688,0.252455785,-0.278109908,0.221226598
1.2366758,1.532423622,0.945466685,0.172659184,1.540520506,-1.205584485,0.889579275,0.741050016,0.673627712,0.405022745,1.2366758,1.532423622,0.945466685,0.172659184,1.540520506,-1.205584485,0.889579275,0.741050016,0.673627712,0.405022745
0.139097857,-1.357997831,-0.73838915,-1.630556133,0.980378795,-0.290661225,1.102733863,-1.795974147,-0.613720157,1.345426408,0.139097857,-1.357997831,-0.73838915,-1.630556133,0.980378795,-0.290661225,1.102733863,-1.795974147,-0.613720157,1.345426408
0.410275096,-0.199619051,0.3456407,-0.927846619,-0.619014968,-1.401645543,-1.269046161,0.991712732,-2.003155864,-1.270272197,0.410275096,-0.199619051,0.3456407,-0.927846619,-0.619014968,-1.401645543,-1.269046161,0.991712732,-2.003155864,-1.270272197
-0.558456912,0.631523128,-0.900444694,0.80403229,0.324860466,0.095682589,0.363893209,0.782987739,1.212281013,-0.597198445,-0.558456912,0.631523128,-0.900444694,0.80403229,0.324860466,0.095682589,0.363893209,0.782987739,1.212281013,-0.597198445
0.605370669,1.762020903,-0.370350704,1.872331749,-0.158338331,0.798316598,-0.495790294,1.313551863,-0.516169941,-0.717915565,0.605370669,1.762020903,-0.370350704,1.872331749,-0.158338331,0.798316598,-0.495790294,1.313551863,-0.516169941,-0.717915565
-0.506333542,0.426014363,-0.040796926,-0.26267809,-1.985128895,-0.882446126,-1.753146567,-0.055761597,0.726821603,-0.914485927,-0.506333542,0.426014363,-0.040796926,-0.26267809,-1.985128895,-0.882446126,-1.753146567,-0.055761597,0.726821603,-0.914485927
-1.420565505,-0.013753416,-0.612318766,0.971651298,-0.240167897,0.051989059,-0.902215453,-1.084836716,-1.725303028,0.057357,-1.420565505,-0.013753416,-0.612318766,0.971651298,-0.240167897,0.051989059,-0.902215453,-1.084836716,-1.725303028,0.057357
0.127992966,-0.30755691,-1.94585209,-1.377363862,-0.316538046,-1.540982294,-1.043982765,-0.141974685,-3.467490141,-0.475388857,0.127992966,-0.30755691,-1.94585209,-1.377363862,-0.316538046,-1.540982294,-1.043982765,-0.141974685,-3.467490141,-0.475388857
1.945851218,0.414308164,0.24309633,1.730501314,-0.089630316,0.934875726,1.637714802,0.754743335,-0.113366223,0.683932461,1.945851218,0.414308164,0.24309633,1.730501314,-0.089630316,0.934875726,1.637714802,0.754743335,-0.113366223,0.683932461
0.80091434,0.98905792,0.474900095,-0.005087181,-0.532006994,-0.357174502,-0.707736849,0.881568482,-1.447171945,1.288056663,0.80091434,0.98905792,0.474900095,-0.005087181,-0.532006994,-0.357174502,-0.707736849,0.881568482,-1.447171945,1.288056663
1.16525339,-0.183858311,0.136714574,-0.779880243,0.65182896,1.530518612,0.897975811,1.329657901,-0.369244736,-0.682199457,1.16525339,-0.183858311,0.136714574,-0.779880243,0.65182896,1.530518612,0.897975811,1.329657901,-0.369244736,-0.682199457
0.358855723,0.163761407,-0.488747726,0.397543921,1.91858058,0.041809436,0.605925178,-0.066363901,0.339561339,0.413020895,0.358855723,0.163761407,-0.488747726,0.397543921,1.91858058,0.041809436,0.605925178,-0.066363901,0.339561339,0.413020895
-0.608557178,0.216936344,0.900203657,-0.809248937,1.155657151,1.859859748,-0.794716348,1.578598071,-0.536169019,0.315551384,-0.608557178,0.216936344,0.900203657,-0.809248937,1.155657151,1.859859748,-0.794716348,1.578598071,-0.536169019,0.315551384
-0.202240855,0.729277634,1.07753566,0.05032303,0.660185179,0.334886687,0.538171974,-0.788413331,0.030225685,-0.933241263,-0.202240855,0.729277634,1.07753566,0.05032303,0.660185179,0.334886687,0.538171974,-0.788413331,0.030225685,-0.933241263
-0.273248107,1.111380407,-2.373670856,0.101772042,0.055069088,-0.189664874,0.556373474,-2.679437012,-0.724943076,0.256015838,-0.273248107,1.111380407,-2.373670856,0.101772042,0.055069088,-0.189664874,0.556373474,-2.679437012,-0.724943076,0.256015838
-0.46869978,0.279160817,1.124574838,1.169123546,0.07573238,1.012064995,-1.152529419,0.228813526,-1.097239519,-0.78501575,-0.46869978,0.279160817,1.124574838,1.169123546,0.07573238,1.012064995,-1.152529419,0.228813526,-1.097239519,-0.78501575
0.704167284,-0.076170672,-1.779547747,-0.566591094,1.157522582,0.529949314,0.725120655,-0.035477209,-0.236897259,-1.063607179,0.704167284,-0.076170672,-1.779547747,-0.566591094,1.157522582,0.529949314,0.725120655,-0.035477209,-0.236897259,-1.063607179
-1.197363502,1.394663132,-0.344550362,-0.375340288,1.281648899,-0.555519973,-0.005439508,-1.30403252,1.012892986,-1.831931065,-1.197363502,1.394663132,-0.344550362,-0.375340288,1.281648899,-0.555519973,-0.005439508,-1.30403252,1.012892986,-1.831931065
0.866366132,0.164534118,-1.109173114,0.123993539,-0.591946857,0.702250024,-0.239429939,0.13788634,-1.10155883,1.713728292,0.866366132,0.164534118,-1.109173114,0.123993539,-0.591946857,0.702250024,-0.239429939,0.13788634,-1.10155883,1.713728292
0.864152486,1.577851979,-0.630105783,0.897374478,0.94980335,0.630873708,-0.885321527,-1.236096785,0.875086861,-0.126452387,0.864152486,1.577851979,-0.630105783,0.897374478,0.94980335,0.630873708,-0.885321527,-1.236096785,0.875086861,-0.126452387
-1.198622359,-0.061922658,1.316883769,1.895596993,-1.183109785,0.372917674,-0.174061043,-0.835430953,-0.543361286,-0.333683777,-1.198622359,-0.061922658,1.316883769,1.895596993,-1.183109785,0.372917674,-0.174061043,-0.835430953,-0.543361286,-0.333683777
0.639491998,0.613922964,0.534513388,1.582186456,-1.192658605,-0.356463581,-1.084851556,1.399264773,-1.325192575,1.432154491,0.639491998,0.613922964,0.534513388,1.582186456,-1.192658605,-0.356463581,-1.084851556,1.399264773,-1.325192575,1.432154491
2.430226652,-1.546088594,0.493898086,0.960255354,1.595783335,-0.050226601,-0.023989476,-3.058122746,0.634937003,2.132631143,2.430226652,-1.546088594,0.493898086,0.960255354,1.595783335,-0.050226601,-0.023989476,-3.058122746,0.634937003,2.132631143
-0.557215482,-0.112391961,-2.077992431,-1.903076977,0.036939269,0.878862809,-0.132753368,0.319838091,0.730203038,-0.722358707,-0.557215482,-0.112391961,-2.077992431,-1.903076977,0.036939269,0.878862809,-0.132753368,0.319838091,0.730203038,-0.722358707
0.844904241,-0.02179454,0.196325343,0.947324754,0.033782099,1.124687485,-0.245289947,-0.456855638,1.166521543,-1.215259139,0.844904241,-0.02179454,0.196325343,0.947324754,0.033782099,1.124687485,-0.245289947,-0.456855638,1.166521543,-1.215259139
-0.782201846,-0.758345417,0.628803154,0.753420372,0.97902302,0.297891244,1.113700605,-0.622156929,0.592739363,-0.078087262,-0.782201846,-0.758345417,0.628803154,0.753420372,0.97902302,0.297891244,1.113700605,-0.622156929,0.592739363,-0.078087262
1.110711418,-1.035892884,0.860947143,-0.697797127,-0.196656586,-0.806874856,-0.619107782,0.130613556,-0.042944646,-1.452608412,1.110711418,-1.035892884,0.860947143,-0.697797127,-0.196656586,-0.806874856,-0.619107782,0.130613556,-0.042944646,-1.452608412
0.24982472,0.948159303,-0.97324735,-0.564930211,-0.846664387,0.753812888,-0.132324803,-0.482700178,1.521016712,-0.62099471,0.24982472,0.948159303,-0.97324735,-0.564930211,-0.846664387,0.753812888,-0.132324803,-0.482700178,1.521016712,-0.62099471
1.651915392,0.914158734,0.937543052,-1.369150345,0.138357325,0.149893353,0.863847976,-0.53393467,-0.437363049,-0.102232528,1.651915392,0.914158734,0.937543052,-1.369150345,0.138357325,0.149893353,0.863847976,-0.53393467,-0.437363049,-0.102232528
-1.458970729,-1.298731995,-1.395205778,-0.012546975,-1.708633336,1.137371632,1.320974999,-1.387372013,-0.085210563,-0.524494562,-1.458970729,-1.298731995,-1.395205778,-0.012546975,-1.708633336,1.137371632,1.320974999,-1.387372013,-0.085210563,-0.524494562
-0.051297886,0.424378795,1.738743019,0.090630016,-0.472466104,-1.60142605,-0.104238755,1.599223915,-0.330301354,1.68459299,-0.051297886,0.424378795,1.738743019,0.090630016,-0.472466104,-1.60142605,-0.104238755,1.599223915,-0.330301354,1.68459299
-0.526925176,-1.11254532,-0.79863429,-1.753550461,-0.156740161,-0.744160154,0.065253675,0.905379742,0.74557049,0.233603929,-0.526925176,-1.11254532,-0.79863429,-1.753550461,-0.156740161,-0.744160154,0.065253675,0.905379742,0.74557049,0.233603929
-0.197264869,-1.051073226,0.765024387,-1.581337633,-1.442562685,0.532656441,1.099134416,-1.268581313,-0.375118979,0.122876092,-0.197264869,-1.051073226,0.765024387,-1.581337633,-1.442562685,0.532656441,1.099134416,-1.268581313,-0.375118979,0.122876092
-0.629578743,0.525412448,0.317911345,0.174485077,0.184764336,-1.352934983,0.319835561,-0.313621099,0.651792945,1.672040345,-0.629578743,0.525412448,0.317911345,0.174485077,0.184764336,-1.352934983,0.319835561,-0.313621099,0.651792945,1.672040345
-0.833843581,-0.686024,-1.063600518,-1.026883938,-0.732733103,2.74869117,0.331826954,0.659389492,-1.434744213,1.510497509,-0.833843581,-0.686024,-1.063600518,-1.026883938,-0.732733103,2.74869117,0.331826954,0.659389492,-1.434744213,1.510497509
0.578722375,0.993479982,1.144258656,-0.299216322,1.114077533,-0.851797058,-0.26003829,-0.563385904,-0.779157634,-0.316929121,0.578722375,0.993479982,1.144258656,-0.299216322,1.114077533,-0.851797058,-0.26003829,-0.563385904,-0.779157634,-0.316929121
-1.087580714,0.038523599,0.033376843,1.007716686,-0.281042036,0.447210711,0.099819254,0.044867265,0.293401899,0.012039174,-1.087580714,0.038523599,0.033376843,1.007716686,-0.281042036,0.447210711,0.099819254,0.044867265,0.293401899,0.012039174
1.484030932,0.536148976,0.818407775,-0.425911201,-1.091000277,-1.727974255,0.007240717,0.117080937,0.193904036,-0.961403423,1.484030932,0.536148976,0.818407775,-0.425911201,-1.091000277,-1.727974255,0.007240717,0.117080937,0.193904036,-0.961403423
-1.186206585,-0.523626698,0.218192086,0.127064315,0.239222738,2.205051445,0.576012131,1.630563696,-0.699101703,-0.686957111,-1.186206585,-0.523626698,0.218192086,0.127064315,0.239222738,2.205051445,0.576012131,1.630563696,-0.699101703,-0.686957111
0.101079151,-1.151221335,0.868497252,0.615771025,-0.053217684,0.725815431,-0.145321251,-0.784991867,1.391548865,-1.446214341,0.101079151,-1.151221335,0.868497252,0.615771025,-0.053217684,0.725815431,-0.145321251,-0.784991867,1.391548865,-1.446214341
0.532989287,0.914752241,0.021680521,-1.124657711,0.040317882,-0.513907099,-0.307188838,0.766974275,0.819058634,0.65378838,0.532989287,0.914752241,0.021680521,-1.124657711,0.040317882,-0.513907099,-0.307188838,0.766974275,0.819058634,0.65378838
0.586735339,0.238071492,1.11522865,1.242677022,0.215454744,0.261131715,-0.074979674,-0.59342125,0.08619442,-0.227686995,0.586735339,0.238071492,1.11522865,1.242677022,0.215454744,0.261131715,-0.074979674,-0.59342125,0.08619442,-0.227686995
-0.301746664,-0.239067759,-0.352180865,0.917015357,-0.394021,-0.710477164,-0.459219901,-0.27648461,0.295126009,0.562839999,-0.301746664,-0.239067759,-0.352180865,0.917015357,-0.394021,-0.710477164,-0.459219901,-0.27648461,0.295126009,0.562839999
0.079501995,0.069235327,0.527288318,1.272965293,-0.326590874,-1.719448514,1.548106149,-0.04979153,-0.267514353,-0.21154241,0.079501995,0.069235327,0.527288318,1.272965293,-0.326590874,-1.719448514,1.548106149,-0.04979153,-0.267514353,-0.21154241
0.961264152,1.325908343,0.378571522,-0.426201103,0.648003818,-1.089458803,-1.059803973,0.312162857,1.217317078,-1.462682132,0.961264152,1.325908343,0.378571522,-0.426201103,0.648003818,-1.089458803,-1.059803973,0.312162857,1.217317078,-1.462682132
-1.456465917,-0.698166635,0.843859777,-1.46431959,1.626737016,-0.911419288,1.212604682,0.106990675,0.370593705,-1.060797622,-1.456465917,-0.698166635,0.843859777,-1.46431959,1.626737016,-0.911419288,1.212604682,0.106990675,0.370593705,-1.060797622
-0.781739712,-0.749408444,-0.621042495,0.51116295,-1.925693773,1.141344896,-0.01044579,-0.481422183,-2.000720942,0.746091729,-0.781739712,-0.749408444,-0.621042495,0.51116295,-1.925693773,1.141344896,-0.01044579,-0.481422183,-2.000720942,0.746091729
0.320402314,-0.619615053,0.177691498,0.618532252,-0.135680413,0.466208788,-2.020557058,-0.012709869,0.031763939,-0.764894757,0.320402314,-0.619615053,0.177691498,0.618532252,-0.135680413,0.466208788,-2.020557058,-0.012709869,0.031763939,-0.764894757
-0.444781978,-1.584991268,-0.580165079,2.540368624,0.979682305,-0.370388308,-0.544876099,0.253134522,-0.049580863,-1.423575239,-0.444781978,-1.584991268,-0.580165079,2.540368624,0.979682305,-0.370388308,-0.544876099,0.253134522,-0.049580863,-1.423575239
1.370003994,0.819628138,0.908637826,1.719492926,-1.179211932,-0.256257861,1.155981675,0.418049833,-1.017214275,-1.619603832,1.370003994,0.819628138,0.908637826,1.719492926,-1.179211932,-0.256257861,1.155981675,0.418049833,-1.017214275,-1.619603832
0.673253863,0.192369647,-0.636686379,-0.464882765,1.166813375,1.072265465,-1.292919776,-1.341617394,-0.36916711,-0.594152334,0.673253863,0.192369647,-0.636686379,-0.464882765,1.166813375,1.072265465,-1.292919776,-1.341617394,-0.36916711,-0.594152334
0.072166752,0.207171974,1.732238696,-1.00677729,-0.379227415,-1.004203254,0.132514462,-0.220873079,1.715967126,0.345023138,0.072166752,0.207171974,1.732238696,-1.00677729,-0.379227415,-1.004203254,0.132514462,-0.220873079,1.715967126,0.345023138
-1.507757318,-0.043347354,0.790371602,0.620988963,0.707752121,0.599403303,-1.227972221,1.801593357,2.535347076,-0.346796366,-1.507757318,-0.043347354,0.790371602,0.620988963,0.707752121,0.599403303,-1.227972221,1.801593357,2.535347076,-0.346796366
0.026100225,-0.510160441,-0.013707979,1.993242493,1.473765778,-0.934365412,0.081047106,-0.56821836,1.089658414,-0.530880531,0.026100225,-0.510160441,-0.013707979,1.993242493,1.473765778,-0.934365412,0.081047106,-0.56821836,1.089658414,-0.530880531
-0.316415868,-0.823418614,1.206196475,-1.183133966,0.898576833,0.716653796,1.023721361,0.052001235,-0.444511549,-0.066664606,-0.316415868,-0.823418614,1.206196475,-1.183133966,0.898576833,0.716653796,1.023721361,0.052001235,-0.444511549,-0.066664606
-0.102346514,0.851856403,-0.08459094,-0.780501609,1.214315023,1.256940263,-0.205238019,0.995726287,0.992464847,0.079489065,-0.102346514,0.851856403,-0.08459094,-0.780501609,1.214315023,1.256940263,-0.205238019,0.995726287,0.992464847,0.079489065
-1.181559227,-1.426184673,0.563262282,1.747694988,-2.207827058,-0.437376197,0.956998419,-1.219920607,0.70082536,0.940990236,-1.181559227,-1.426184673,0.563262282,1.747694988,-2.207827058,-0.437376197,0.956998419,-1.219920607,0.70082536,0.940990236
0.498658044,0.440298942,0.5281944,1.837186982,-1.273362804,0.456829688,0.728954795,-1.319228472,1.757615058,0.064706676,0.498658044,0.440298942,0.5281944,1.837186982,-1.273362804,0.456829688,0.728954795,-1.319228472,1.757615058,0.064706676
-1.03895644,-0.792611651,0.423038432,0.194556414,0.581466658,-2.20555689,1.20944427,1.170187522,-0.649686187,-0.130505869,-1.03895644,-0.792611651,0.423038432,0.194556414,0.581466658,-2.20555689,1.20944427,1.170187522,-0.649686187,-0.130505869
-0.226221981,0.282310215,-0.59676423,-1.620230284,-0.910780798,0.323845334,1.33268463,0.62830327,0.886951944,-0.36987305,-0.226221981,0.282310215,-0.59676423,-1.620230284,-0.910780798,0.323845334,1.33268463,0.62830327,0.886951944,-0.36987305
0.381425829,-0.740690522,-1.250844278,-0.542570527,-0.551874496,0.314399516,1.000410457,-1.104889144,2.619141869,-1.007101178,0.381425829,-0.740690522,-1.250844278,-0.542570527,-0.551874496,0.314399516,1.000410457,-1.104889144,2.619141869,-1.007101178
-0.783515789,-0.523341683,-1.68160071,1.16741884,1.384222247,0.425633379,0.390476535,1.477724739,-2.101744072,-0.125703352,-0.783515789,-0.523341683,-1.68160071,1.16741884,1.384222247,0.425633379,0.390476535,1.477724739,-2.101744072,-0.125703352
0.582991406,1.769365917,-0.456296359,2.153733575,0.116494124,1.216334134,0.062288186,1.007954749,0.877830613,-1.353542519,0.582991406,1.769365917,-0.456296359,2.153733575,0.116494124,1.216334134,0.062288186,1.007954749,0.877830613,-1.353542519
-1.316510402,0.668282619,0.682793192,-0.01587654,0.045317878,-0.953562424,0.137638812,1.749528328,1.322032814,1.465528715,-1.316510402,0.668282619,0.682793192,-0.01587654,0.045317878,-0.953562424,0.137638812,1.749528328,1.322032814,1.465528715
-2.809774679,-2.144897024,-0.239037484,-0.631445134,-0.245585632,1.399375607,0.363314588,-1.209616775,0.4887949,0.203787276,-2.809774679,-2.144897024,-0.239037484,-0.631445134,-0.245585632,1.399375607,0.363314588,-1.209616775,0.4887949,0.203787276
0.464967991,0.126412416,-1.203350933,0.305287316,-1.597895519,-0.960676912,-0.900476186,1.041710401,0.574214543,-1.920009814,0.464967991,0.126412416,-1.203350933,0.305287316,-1.597895519,-0.960676912,-0.900476186,1.041710401,0.574214543,-1.920009814
0.840539827,-0.451812936,2.156477602,0.144878604,-1.880573965,-1.63496456,-0.59429765,0.098161616,-0.754463269,-1.273953352,0.840539827,-0.451812936,2.156477602,0.144878604,-1.880573965,-1.63496456,-0.59429765,0.098161616,-0.754463269,-1.273953352
